,addr_load,addr,brand_name,addr_lat,addr_lng
148,서울특별시 강북구 삼양로19길 25,서울 강북구 미아동 813,래미안트리베라1차아파트,37.613940803823745,127.0207269361348
149,서울특별시 용산구 새창로 70,서울 용산구 도원동 23,도원삼성래미안아파트,37.53829748535028,126.9553158164153
150,서울특별시 노원구 섬밭로 139,서울 노원구 공릉동 725,공릉풍림아파트,37.62916481137535,127.06681551595857
151,서울특별시 강동구 상암로 251,서울 강동구 명일동 257,고덕주공9단지아파트,37.54791250355194,127.15080524896487
152,서울특별시 성북구 북악산로 844,서울 성북구 돈암동 636,돈암브라운스톤아파트,37.597871226744985,127.01779188910776
153,서울특별시 강서구 공항대로39길 74,서울 강서구 등촌동 695,등촌주공5단지아파트,37.56045148168028,126.8448697425571
154,서울특별시 동대문구 한천로63길 10,서울 동대문구 이문동 225,이문e편한세상아파트,37.60452201412,127.06497244659619
155,서울특별시 서대문구 증가로 191,서울 서대문구 남가좌동 377-1,DMC래미안클라시스아파트(377-1),37.5786002032661,126.916029946444
156,서울특별시 송파구 문정로 83,서울 송파구 문정동 1,문정래미안아파트,37.490621445698174,127.13029006224446
157,서울특별시 동대문구 한천로58길 47,서울 동대문구 이문동 64,쌍용아파트,37.59978440549867,127.06851501787186
158,서울특별시 마포구 새창로 52,서울 마포구 도화동 547,도화현대아파트,37.54025750584559,126.9538708478238
159,서울특별시 영등포구 도신로 31,서울 영등포구 대림동 608-1,현대3차아파트,37.50553179384284,126.89561511706205
160,서울특별시 양천구 목동동로 10,서울 양천구 신정동 325,목동신시가지11단지아파트,37.5122288029016,126.858275626321
161,서울특별시 양천구 목동서로 400,서울 양천구 신정동 311,목동신시가지10단지아파트,37.5176211734141,126.858916977626
162,서울특별시 성동구 독서당로 272,서울 성동구 금호동4가 801,금호대우아파트(801),37.5467200757137,127.022275578057
163,서울특별시 은평구 통일로 780,서울 은평구 불광동 248,미성아파트,37.61492995473932,126.92830877340641
164,서울특별시 마포구 독막로 266,서울 마포구 대흥동 660,대흥동태영아파트,37.54473232045174,126.94257048117983
165,서울특별시 성북구 솔샘로25길 28,서울 성북구 정릉동 239,정릉풍림아이원아파트,37.618584289943925,127.007303584487
166,서울특별시 성북구 동소문로34길 24,서울 성북구 돈암동 15-2,삼성아파트(15-2),37.5991827739008,127.02447560081
167,서울특별시 영등포구 양평로24길 9,서울 영등포구 양평동5가 76,양평한신아파트,37.540116312667244,126.89210452836102
168,서울특별시 양천구 신정로 293,서울 양천구 신정동 1259,신트리1단지아파트,37.51373689697161,126.85368954720599
169,서울특별시 구로구 새말로 93,서울 구로구 구로동 1267,신도림태영타운아파트,37.50607682913514,126.88862938029861
170,서울특별시 양천구 목동로 212,서울 양천구 목동 925,목동신시가지7단지아파트,37.52773338214835,126.86690650618742
171,서울특별시 노원구 덕릉로 459-21,서울 노원구 상계동 767-1,상계주공1단지아파트,37.646305733663944,127.05895574896381
172,서울특별시 금천구 가산로 99,서울 금천구 가산동 769,두산위브아파트,37.47487022512437,126.89227753021403
173,서울특별시 노원구 동일로207길 186,,,,
174,서울특별시 양천구 목동서로 340,서울 양천구 신정동 312,목동신시가지9단지아파트,37.51896494890338,126.86463143900782
175,서울특별시 송파구 위례광장로 163,서울 송파구 장지동 879,송파더센트레아파트,37.47929357128287,127.1400928993921
176,서울특별시 관악구 호암로 399,서울 관악구 신림동 1714,삼성산뜨란채아파트,37.46250824198555,126.92613059359044
177,서울특별시 서대문구 가재울로 45,서울 서대문구 남가좌동 376-2,남가좌현대아파트(376-2),37.5738260955063,126.920305253993
178,서울특별시 강동구 동남로79길 26,서울 강동구 고덕동 499,고덕아이파크아파트,37.55893045558401,127.15524028249118
179,서울특별시 양천구 목동동로 50,서울 양천구 신정동 326,목동신시가지12단지아파트,37.51322469369074,126.86232306275117
180,서울특별시 강남구 개포로 516,서울 강남구 개포동 185,개포주공7단지아파트,37.48952503300392,127.0723842057988
181,서울특별시 도봉구 노해로66길 21,서울 도봉구 창동 45,창동삼성래미안아파트,37.649135067255855,127.0485273066093
182,서울특별시 동작구 여의대방로44길 10,서울 동작구 대방동 501,대방대림아파트,37.50741732947618,126.92491463997779
183,서울특별시 관악구 봉천로 387,서울 관악구 봉천동 1708,"봉천두산1,2단지아파트",37.4845274045932,126.94289247795973
184,서울특별시 성동구 무학로 33,서울 성동구 하왕십리동 1066,텐즈힐1단지아파트,37.5688608776878,127.02794524824769
185,서울특별시 양천구 목동남로4길 6-23,,,,
186,서울특별시 노원구 석계로 49,서울 노원구 월계동 929,현대아파트,37.61878497245975,127.06274552257355
187,서울특별시 강서구 허준로 234,서울 강서구 가양동 1490,가양9단지아파트,37.55872299303281,126.8635341506944
188,서울특별시 노원구 한글비석로54길 92,서울 노원구 상계동 637,상계주공13단지아파트,37.667372077174115,127.06324090878769
189,서울특별시 관악구 남부순환로 1430,서울 관악구 신림동 1730,신림푸르지오1차아파트,37.4791228684825,126.91048508711464
190,서울특별시 성동구 동호로 100,서울 성동구 금호동3가 1331,두산아파트,37.54996372668645,127.01644062090713
191,서울특별시 노원구 동일로216길 47,서울 노원구 상계동 721,상계주공5단지아파트,37.652528854096474,127.06408162242663
192,서울특별시 강동구 고덕로80길 13,,,,
193,서울특별시 양천구 중앙로29길 61,서울 양천구 신월동 1063,신정뉴타운롯데캐슬아파트,37.518753151722066,126.84757139143103
194,서울특별시 광진구 아차산로 262,서울 광진구 자양동 227-7,더샵스타시티아파트,37.53780427161658,127.07263111759445
195,서울특별시 성북구 길음로9길 50,,,,
196,서울특별시 양천구 목동서로2길 22,서울 양천구 목동 929,목동한신청구아파트,37.54146437872469,126.88192454874452
197,서울특별시 금천구 벚꽃로 73,서울 금천구 독산동 711-2,금천현대아파트,37.46226424908729,126.89038536461202
198,서울특별시 중구 청구로1길 23,서울 중구 신당동 843,신당동삼성아파트,37.55813917046209,127.01788995629171
199,서울특별시 은평구 은평터널로 65,서울 은평구 수색동 415-1,대림한숲타운아파트,37.5868453324905,126.90002144817922
200,서울특별시 성동구 고산자로 160,서울 성동구 응봉동 15,대림강변타운아파트,37.553430107559,127.0357391828018
201,서울특별시 양천구 신정로 260,서울 양천구 신정동 1277,신트리4단지아파트,37.51126088755658,126.85076718393557
202,서울특별시 구로구 디지털로31길 90,,,,
203,서울특별시 강서구 강서로56나길 37,서울 강서구 등촌동 688,등촌주공3단지아파트,37.561643003835755,126.84110960908757
204,서울특별시 송파구 송파대로32길 15,서울 송파구 가락동 95-1,가락금호아파트,37.496362781444354,127.11636355547823
205,서울특별시 구로구 부일로9길 127,서울 구로구 온수동 155,온수힐스테이트아파트,37.49673142073229,126.8210277186938
206,서울특별시 동대문구 장안벚꽃로1길 7,서울 동대문구 장안동 329-2,장안힐스테이트아파트,37.575965207219284,127.07534884553698
207,서울특별시 성동구 금호로 107,,,,
208,서울특별시 양천구 목동서로 38,서울 양천구 목동 901,목동신시가지1단지아파트,37.53875058211887,126.88104061588135
209,서울특별시 강남구 삼성로 150,서울 강남구 대치동 511,"한보미도맨션1,2차아파트",37.4933933298452,127.067352502571
210,서울특별시 구로구 개봉로20길 158,서울 구로구 개봉동 480,현대홈타운2단지아파트,37.49161777697712,126.86162547026112
211,서울특별시 노원구 섬밭로 123,서울 노원구 공릉동 715,공릉3단지라이프아파트,37.627268104716244,127.06861273855573
212,서울특별시 서대문구 독립문공원길 17,서울 서대문구 현저동 201,독립문극동아파트(201),37.5726612090534,126.954468937572
213,서울특별시 용산구 효창원로 17,서울 용산구 산천동 193,리버힐삼성아파트,37.535001546250996,126.95059295454641
214,서울특별시 성북구 종암로23길 35,서울 성북구 종암동 133-1,래미안종암2차아파트,37.5983553423989,127.02979413339
215,서울특별시 노원구 섬밭로 232,서울 노원구 하계동 270,현대우성아파트,37.6368486609804,127.06638280483796
216,서울특별시 관악구 관악로 285,서울 관악구 봉천동 1703,성현동아아파트,37.48959290678911,126.95555290073528
217,서울특별시 서초구 서초중앙로 200,서울 서초구 서초동 1685,삼풍아파트,37.498545433330456,127.01561511197758
218,서울특별시 서대문구 통일로25길 30,서울 서대문구 홍제동 82,홍제한양아파트,37.583167340988425,126.94711939561418
219,서울특별시 은평구 백련산로 38,서울 은평구 응암동 760,백련산힐스테이트2차아파트,37.59125998898949,126.92390655209836
220,서울특별시 영등포구 당산로 214,서울 영등포구 당산동5가 42,당산삼성래미안4차아파트,37.53293204452245,126.90283595709072
221,서울특별시 성동구 독서당로 218,서울 성동구 옥수동 250,옥수삼성아파트,37.542363208463854,127.01404009595741
222,서울특별시 동대문구 사가정로 190,서울 동대문구 전농동 6,전농우성아파트,37.577272417963314,127.06495781882036
223,서울특별시 영등포구 당산로42길 16,서울 영등포구 당산동4가 30-1,당산현대5차아파트,37.529660629133936,126.90081170200881
224,서울특별시 동작구 동작대로29길 91,서울 동작구 사당동 105,사당우성2단지아파트,37.4873466223371,126.97758941827131
225,서울특별시 도봉구 마들로 616,서울 도봉구 방학동 720-1,대상타운현대아파트,37.66507629782003,127.04814666139454
226,서울특별시 강서구 공항대로 382,서울 강서구 화곡동 1145,우장산롯데캐슬아파트,37.555186577852744,126.84804044324358
227,서울특별시 광진구 광나루로56길 32,서울 광진구 구의동 611,구의현대2단지아파트,37.53862742213737,127.09587249483558
228,서울특별시 성동구 금호로 15,서울 성동구 금호동4가 340,서울숲푸르지오1차아파트,37.544733216499736,127.02308858683003
229,서울특별시 강남구 광평로47길 17,서울 강남구 수서동 736,신동아아파트,37.48649718938998,127.0980084255632
230,서울특별시 노원구 중계로 184,서울 노원구 중계동 366,라이프청구신동아아파트,37.6519374206869,127.079523177081
231,서울특별시 노원구 동일로227길 25,서울 노원구 상계동 652,상계주공11단지아파트,37.6658297387023,127.05582258267874
232,서울특별시 서대문구 독립문로8길 54,서울 서대문구 천연동 145,천연뜨란채아파트,37.56756304357773,126.95844959649767
233,서울특별시 성북구 길음로 16,서울 성북구 길음동 1283,길음뉴타운6단지래미안아파트,37.60627118257101,127.02289468382924
234,서울특별시 영등포구 63로 45,서울 영등포구 여의도동 50,시범아파트,37.520777378761906,126.93720428886729
235,서울특별시 도봉구 마들로 551,서울 도봉구 창동 807,쌍용아파트,37.659746135155196,127.04804348725017
236,서울특별시 노원구 섬밭로 285,,,,
237,서울특별시 성북구 오패산로16가길 40,서울 성북구 하월곡동 228,꿈의숲푸르지오아파트,37.61077190927401,127.03899216768632
238,서울특별시 성북구 솔샘로24길 15,서울 성북구 정릉동 1028,정릉e편한세상1차아파트,37.61519635910985,127.01020280769085
239,서울특별시 양천구 목동동로 430,서울 양천구 목동 911,목동신시가지6단지아파트,37.53466020821636,126.88484415480873
240,서울특별시 금천구 시흥대로47길 43,서울 금천구 시흥동 1002-1,남서울럭키아파트,37.4481257642365,126.898691995407
241,서울특별시 강동구 명일로 172,서울 강동구 둔촌동 630,둔촌푸르지오아파트,37.534146130429356,127.14651776352255
242,서울특별시 금천구 한내로 69-54,서울 금천구 독산동 1088,주공14단지아파트,37.46008372019975,126.88648225064904
243,서울특별시 구로구 남부순환로 775,서울 구로구 개봉동 492,개봉푸르지오아파트,37.5004094376531,126.84813342649245
244,서울특별시 영등포구 당산로4길 12,,,,
245,서울특별시 관악구 조원로 25,서울 관악구 신림동 1644,힐스테이트관악뉴포레아파트 (2022년09월예정),37.48398143558965,126.90513242647481
