,addr_name,brand_name,addr_lat,addr_lng
114,서울특별시 송파구 송파동 20-10,에스탑아파트,37.5078660575619,127.109622467636
115,서울특별시 성동구 성수동1가 718,트리마제아파트,37.538810105875186,127.04481234694944
116,서울특별시 송파구 가락동 199,프라자아파트,37.4919909359252,127.13355359517705
117,서울특별시 강서구 염창동 249-11,염창현대2차아파트,37.55104242806974,126.87280065843812
118,서울특별시 노원구 상계동 1282,상계중앙하이츠2차아파트,37.65496093751854,127.06830730561792
119,서울특별시 구로구 천왕동 7-1,,,
120,서울특별시 구로구 구로동 1272,미래타워오피스텔,37.4825535333624,126.899909577772
121,서울특별시 중랑구 신내동 317,신내데시앙1단지아파트,37.6109238462656,127.09945808029465
122,서울특별시 영등포구 영등포동 648,순영웰라이빌아파트,37.5165383484294,126.9132999501032
123,서울특별시 노원구 월계동 448-3,삼창아파트,37.61850427769218,127.06022278935126
124,서울특별시 서초구 우면동 789,LH서초5단지아파트,37.45896787535628,127.0250469607207
125,서울특별시 강남구 일원동 718,샘터마을아파트,37.48427445597936,127.08261499474953
126,서울특별시 동작구 동작동 331,동작금강KCC아파트,37.49402865537933,126.97845588096428
127,서울특별시 송파구 마천동 9,아남아파트,37.5005249716484,127.14598611121083
128,서울특별시 은평구 불광동 346-3,금상아파트,37.62055159831466,126.92745610139123
129,서울특별시 강남구 개포동 1280,래미안블레스티지아파트,37.481287460486016,127.06397918908269
130,서울특별시 구로구 고척동 296,고척대우아파트,37.5028484589891,126.856049577532
131,서울특별시 서대문구 홍제동 131-2,제니스아파트,37.58712665739875,126.94791367267888
132,서울특별시 은평구 수색동 75,DMC자이1단지아파트,37.57959297097762,126.89864998628089
133,서울 마포구 합정동  381-16,KCC엠파이어리버오피스텔,37.54829414562579,126.9121089249724
134,서울특별시 은평구 대조동 231,삼성타운아파트,37.609029702508806,126.9217275569109
135,서울특별시 금천구 시흥동 1008,금강아파트,37.46315514921161,126.90811684719246
136,서울특별시 도봉구 방학동 271-1,신동아1단지아파트,37.6606676527166,127.029398553672
137,서울특별시 광진구 중곡동 293-12,,,
138,서울특별시 은평구 진관동 132,은평뉴타운폭포동아파트(힐스테이트D10),37.62727771508966,126.93401993003785
139,서울특별시 강동구 둔촌동 603,프라자아파트,37.53540177717921,127.14823999311193
140,서울특별시 강동구  상암로 11,선사현대아파트,37.55224672809914,127.1266717599396
141,서울특별시 송파구 마천동 20,신동아아파트,37.50002597088506,127.14439283864193
142,서울특별시 서초구 반포동 18-1,래미안퍼스티지아파트,37.5032064667979,126.999398337486
143,서울특별시 동대문구 장안동 372-9,청솔오피스텔,37.57106784876167,127.07023759632398
144,서울특별시 강동구 성내동 419-13,동아1차아파트,37.52884987964355,127.13295406119319
145,서울특별시 중랑구 상봉동 128-10,SG타워아파트,37.593701060937576,127.07975556698247
146,서울특별시 구로구 고척동 335,예주유니츠아파트,37.50656299319736,126.8610595361016
147,서울특별시 성북구 정릉동 1018,정릉태영아파트,37.6061677340023,127.016507343215
148,서울특별시 강서구 등촌동 570-11,정우아파트,37.53764411582893,126.86119197403912
