case_year,dong,floor_cat,build_area_cat,land,price,lowest,hammer,year,date_ym,low_per,ham_per,comment
2018,서울특별시 관악구 신림동,4~7층,61~85m2,1,395000000,316000000,405330000.0,2019,201906,80,103.0,
2018,서울특별시 관악구 봉천동,4~7층,61~85m2,1,585000000,468000000,607000000.0,2019,201906,80,104.0,
2018,서울특별시 강서구 방화동,4~7층,61~85m2,1,496000000,496000000,551000000.0,2019,201906,100,111.0,
2018,서울특별시 서대문구 홍은동,8~12층,61~85m2,1,438000000,438000000,500190000.0,2019,201906,100,114.0,
2018,서울특별시 서대문구 미근동,지하~3층,21~60m2,0,210000000,210000000,284300000.0,2019,201906,100,135.0,
2018,서울특별시 용산구 한남동,지하~3층,86~150m2,1,660000000,660000000,708998000.0,2019,201906,100,107.42393939393939,
2018,서울특별시 은평구 수색동,13~20층,151m2 이상,1,1200000000,960000000,1038000000.0,2019,201906,80,87.0,
2018,서울특별시 서초구 서초동,4~7층,61~85m2,1,696000000,696000000,704333333.0,2019,201906,100,101.0,
2018,서울특별시 은평구 불광동,8~12층,86~150m2,1,471000000,376800000,438500000.0,2019,201906,80,93.0,
2018,서울특별시 노원구 하계동,4~7층,86~150m2,1,655000000,655000000,660000000.0,2019,201906,100,101.0,
2018,서울특별시 영등포구 여의도동,21층 이상,151m2 이상,1,2300000000,1840000000,1840000000.0,2019,201906,80,80.0,
2018,서울특별시 양천구 목동,지하~3층,86~150m2,1,1330000000,1064000000,1064000000.0,2019,201906,80,80.0,
2018,서울특별시 서초구 우면동,8~12층,86~150m2,1,1100000000,880000000,880000000.0,2019,201906,80,80.0,
2018,서울특별시 은평구 진관동,13~20층,151m2 이상,0,1070000000,856000000,856000000.0,2019,201906,80,80.0,
2018,서울특별시 영등포구 여의도동,8~12층,61~85m2,1,830000000,830000000,830000000.0,2019,201906,100,100.0,
2018,서울특별시 강남구 대치동,21층 이상,86~150m2,1,3160000000,2528000000,2528000000.0,2019,201906,80,80.0,
2018,서울특별시 영등포구 영등포동,13~20층,61~85m2,1,515000000,515000000,515000000.0,2019,201906,100,100.0,
2018,서울특별시 성동구 옥수동,지하~3층,86~150m2,1,700000000,560000000,560000000.0,2019,201906,80,80.0,
2018,서울특별시 영등포구 문래동3가,8~12층,61~85m2,1,900000000,900000000,900000000.0,2019,201905,100,100.0,
2018,서울특별시 강서구 염창동,8~12층,61~85m2,1,547000000,437600000,437600000.0,2019,201905,80,80.0,
2019,서울특별시 영등포구 문래동3가,지하~3층,86~150m2,1,946000000,946000000,946000000.0,2019,201905,100,100.0,
2018,서울특별시 성북구 정릉동,8~12층,61~85m2,1,490000000,392000000,392000000.0,2019,201905,80,80.0,
2018,서울특별시 중랑구 망우동,4~7층,21~60m2,1,300000000,300000000,300000000.0,2019,201905,100,100.0,
2018,서울특별시 광진구 자양동,8~12층,151m2 이상,1,1106000000,1106000000,1106000000.0,2019,201905,100,100.0,
2018,서울특별시 도봉구 방학동,13~20층,86~150m2,1,720000000,576000000,576000000.0,2019,201905,80,80.0,
2018,서울특별시 강남구 삼성동,8~12층,86~150m2,1,1980000000,1980000000,1980000000.0,2019,201905,100,100.0,
2018,서울특별시 관악구 신림동,지하~3층,61~85m2,1,369000000,295200000,295200000.0,2019,201905,80,80.0,
2018,서울특별시 강남구 삼성동,지하~3층,21~60m2,1,516500000,516500000,516500000.0,2019,201905,100,100.0,지분매각
2018,서울특별시 강서구 화곡동,13~20층,61~85m2,1,728000000,582400000,582400000.0,2019,201905,80,80.0,
2018,서울특별시 구로구 개봉동,4~7층,86~150m2,1,357000000,228480000,228480000.0,2019,201905,64,64.0,
2018,서울특별시 구로구 구로동,4~7층,61~85m2,1,387000000,309600000,309600000.0,2019,201905,80,80.0,
2018,서울특별시 양천구 신정동,8~12층,86~150m2,1,1500000000,960000000,960000000.0,2019,201905,64,64.0,
2018,서울특별시 동작구 노량진동,13~20층,61~85m2,1,769000000,615200000,615200000.0,2019,201905,80,80.0,
2018,서울특별시 구로구 신도림동,13~20층,21~60m2,1,374000000,299200000,299200000.0,2019,201905,80,80.0,
2018,서울특별시 금천구 시흥동,8~12층,21~60m2,1,318000000,254400000,254400000.0,2019,201905,80,80.0,
2018,서울특별시 강동구 성내동,4~7층,61~85m2,1,391000000,312800000,312800000.0,2019,201905,80,80.0,
2018,서울특별시 송파구 가락동,8~12층,21~60m2,1,710000000,568000000,568000000.0,2019,201905,80,80.0,
2018,서울특별시 노원구 중계동,4~7층,61~85m2,1,710000000,710000000,710000000.0,2019,201905,100,100.0,
2018,서울특별시 도봉구 창동,지하~3층,21~60m2,1,230000000,184000000,184000000.0,2019,201905,80,80.0,
2018,서울특별시 송파구 잠실동,지하~3층,21~60m2,1,770000000,616000000,616000000.0,2019,201905,80,80.0,
2018,서울특별시 송파구 신천동,4~7층,61~85m2,1,1310000000,1310000000,1310000000.0,2019,201905,100,100.0,
2018,서울특별시 강북구 번동,4~7층,21~60m2,1,290000000,290000000,290000000.0,2019,201905,100,100.0,
2018,서울특별시 중랑구 면목동,4~7층,21~60m2,1,312000000,249600000,249600000.0,2019,201905,80,80.0,
2019,서울특별시 중랑구 면목동,지하~3층,61~85m2,1,427000000,427000000,427000000.0,2019,201905,100,100.0,
2018,서울특별시 구로구 구로동,13~20층,21~60m2,1,386000000,308800000,308800000.0,2019,201905,80,80.0,
2018,서울특별시 강남구 삼성동,13~20층,151m2 이상,1,3100000000,2480000000,2480000000.0,2019,201905,80,80.0,
2018,서울특별시 은평구 증산동,8~12층,61~85m2,1,560000000,560000000,575999999.0,2019,201905,100,103.0,
2018,서울특별시 은평구 응암동,4~7층,86~150m2,1,730000000,584000000,700320000.0,2019,201905,80,96.0,대항력있는임차인
2018,서울특별시 동대문구 장안동,지하~3층,21~60m2,1,218000000,139520000,181277000.0,2019,201905,64,83.0,
2018,서울특별시 노원구 월계동,13~20층,61~85m2,1,443000000,443000000,443000000.0,2019,201905,100,100.0,
2018,서울특별시 노원구 상계동,13~20층,61~85m2,1,523000000,418400000,418400000.0,2019,201905,80,80.0,
2018,서울특별시 동작구 노량진동,21층 이상,86~150m2,1,900000000,720000000,772990000.0,2019,201905,80,86.0,
2018,서울특별시 동대문구 장안동,13~20층,86~150m2,1,785000000,785000000,786300000.0,2019,201905,100,100.1656050955414,
2018,서울특별시 구로구 개봉동,지하~3층,61~85m2,1,307000000,196480000,260789000.0,2019,201905,64,84.94755700325733,
2018,서울특별시 양천구 목동,지하~3층,61~85m2,1,558000000,446400000,506400000.0,2019,201905,80,90.75268817204301,
2018,서울특별시 강서구 등촌동,8~12층,61~85m2,1,412000000,329600000,379900000.0,2019,201904,80,92.20873786407768,
2018,서울특별시 양천구 목동,8~12층,86~150m2,1,1054000000,843200000,985100000.0,2019,201904,80,93.46299810246678,
2018,서울특별시 금천구 독산동,13~20층,61~85m2,1,389000000,311200000,341011990.0,2019,201904,80,87.66375064267352,
2018,서울특별시 강남구 논현동,지하~3층,86~150m2,1,953000000,762400000,909999999.0,2019,201904,80,95.48793273871982,
2018,서울특별시 양천구 신정동,13~20층,61~85m2,1,1100000000,880000000,900000000.0,2019,201904,80,81.81818181818183,
2018,서울특별시 성북구 종암동,13~20층,86~150m2,1,734000000,734000000,764100000.0,2019,201904,100,104.0,
2018,서울특별시 동작구 동작동,8~12층,21~60m2,1,398000000,398000000,405100000.0,2019,201904,100,101.78391959798996,
2018,서울특별시 강남구 청담동,4~7층,86~150m2,0,1680000000,1075200000,1210000000.0,2019,201904,64,72.02380952380952,
2018,서울특별시 강남구 압구정동,지하~3층,61~85m2,1,2090000000,1672000000,1840000000.0,2019,201904,80,88.03827751196172,
2018,서울특별시 구로구 신도림동,4~7층,61~85m2,1,710000000,568000000,685110000.0,2019,201904,80,96.4943661971831,
2018,서울특별시 노원구 상계동,13~20층,21~60m2,1,301000000,301000000,306990000.0,2019,201904,100,101.99003322259136,
2018,서울특별시 강북구 수유동,8~12층,6~20m2,1,109000000,87200000,88100000.0,2019,201904,80,80.8256880733945,
2018,서울특별시 노원구 공릉동,21층 이상,61~85m2,1,441000000,441000000,445190000.0,2019,201904,100,100.9501133786848,
2018,서울특별시 마포구 상수동,지하~3층,61~85m2,1,1090000000,872000000,1080000000.0,2019,201904,80,99.0,
2018,서울특별시 중랑구 중화동,8~12층,61~85m2,1,400000000,320000000,371700000.0,2019,201904,80,92.925,
2018,서울특별시 마포구 창전동,13~20층,86~150m2,1,1130000000,1130000000,1205500000.0,2019,201903,100,106.68141592920355,
2018,서울특별시 은평구 갈현동,4~7층,61~85m2,1,297000000,237600000,290010000.0,2019,201903,80,97.64646464646465,
2018,서울특별시 서초구 서초동,지하~3층,151m2 이상,1,1799000000,1439200000,1600000000.0,2019,201903,80,88.93829905503057,
2018,서울특별시 금천구 시흥동,8~12층,21~60m2,1,360000000,360000000,371320000.0,2019,201903,100,103.14444444444445,
2018,서울특별시 양천구 신정동,4~7층,21~60m2,1,269000000,269000000,321110000.0,2019,201903,100,119.37174721189592,
2018,서울특별시 금천구 독산동,4~7층,21~60m2,1,272000000,272000000,291000000.0,2019,201903,100,106.98529411764706,
2018,서울특별시 강서구 가양동,지하~3층,61~85m2,1,614000000,614000000,623190000.0,2019,201903,100,101.49674267100977,
2018,서울특별시 영등포구 신길동,지하~3층,21~60m2,1,167000000,133600000,143678700.0,2019,201903,80,86.0351497005988,
2018,서울특별시 광진구 자양동,8~12층,151m2 이상,1,950000000,760000000,857300000.0,2019,201903,80,90.2421052631579,
2018,서울특별시 성동구 마장동,13~20층,61~85m2,1,704000000,563200000,705110000.0,2019,201903,80,100.15767045454544,
2018,서울특별시 구로구 구로동,지하~3층,21~60m2,1,177000000,113280000,160000000.0,2019,201903,64,90.3954802259887,
2018,서울특별시 관악구 봉천동,지하~3층,61~85m2,1,421000000,421000000,430100000.0,2019,201903,100,102.16152019002377,
2018,서울특별시 양천구 목동,지하~3층,86~150m2,1,1597000000,1277600000,1502600000.0,2019,201903,80,94.08891671884784,
2018,서울특별시 서초구 서초동,4~7층,61~85m2,1,646000000,646000000,680000000.0,2019,201903,100,105.26315789473684,
2018,서울특별시 서초구 반포동,21층 이상,61~85m2,1,2300000000,1840000000,2309000000.0,2019,201903,80,100.39130434782608,
2018,서울특별시 구로구 신도림동,13~20층,61~85m2,1,746000000,596800000,724810000.0,2019,201903,80,97.15951742627345,
2018,서울특별시 동대문구 전농동,4~7층,86~150m2,1,778000000,622400000,723900000.0,2019,201903,80,93.04627249357327,
2018,서울특별시 관악구 봉천동,13~20층,151m2 이상,1,851000000,680800000,735579000.0,2019,201902,80,86.43701527614571,
2018,서울특별시 은평구 증산동,지하~3층,61~85m2,1,353000000,282400000,283500000.0,2019,201902,80,80.31161473087819,
2018,서울특별시 은평구 갈현동,지하~3층,61~85m2,1,228000000,228000000,240880000.0,2019,201902,100,105.64912280701755,
2018,서울특별시 은평구 갈현동,4~7층,86~150m2,1,538000000,430400000,517355900.0,2019,201902,80,96.16280669144982,
2018,서울특별시 금천구 독산동,21층 이상,86~150m2,1,336000000,268800000,310999999.0,2019,201902,80,92.55952351190476,
2018,서울특별시 관악구 봉천동,지하~3층,61~85m2,1,429000000,343200000,419190000.0,2019,201902,80,97.71328671328672,
2018,서울특별시 노원구 상계동,8~12층,21~60m2,1,340000000,272000000,323550000.0,2019,201902,80,95.16176470588236,
2018,서울특별시 구로구 개봉동,13~20층,61~85m2,1,495000000,495000000,545170000.0,2019,201901,100,110.13535353535353,
2018,서울특별시 영등포구 도림동,8~12층,86~150m2,1,675000000,540000000,630100000.0,2019,201901,80,93.34814814814814,
2018,서울특별시 노원구 공릉동,13~20층,86~150m2,1,459000000,459000000,459100000.0,2019,201901,100,100.02178649237472,
2018,서울특별시 노원구 공릉동,지하~3층,21~60m2,1,180000000,180000000,189620000.0,2019,201901,100,105.34444444444443,
2018,서울특별시 관악구 신림동,8~12층,21~60m2,1,247000000,197600000,223490000.0,2019,201901,80,90.48178137651823,
2018,서울특별시 성북구 성북동,8~12층,151m2 이상,1,567000000,567000000,613580000.0,2019,201901,100,108.21516754850089,
2018,서울특별시 구로구 개봉동,8~12층,86~150m2,1,597000000,597000000,630000100.0,2019,201901,100,105.52765494137353,
2018,서울특별시 영등포구 신길동,8~12층,61~85m2,1,460000000,460000000,525000000.0,2019,201901,100,114.13043478260869,
2018,서울특별시 강북구 수유동,4~7층,6~20m2,1,107000000,68480000,88810000.0,2018,201812,64,83.0,
2018,서울특별시 강북구 수유동,8~12층,6~20m2,1,109000000,69760000,90470000.0,2018,201812,64,83.0,
2018,서울특별시 성북구 종암동,4~7층,61~85m2,1,436000000,436000000,505000000.0,2018,201812,100,115.8256880733945,
2018,서울특별시 성북구 성북동,13~20층,61~85m2,1,540000000,540000000,563371001.0,2018,201812,100,104.32796314814814,
2018,서울특별시 도봉구 방학동,8~12층,21~60m2,1,250000000,250000000,257234600.0,2018,201812,100,102.89384,
2018,서울특별시 은평구 갈현동,지하~3층,61~85m2,1,292000000,233600000,262690000.0,2018,201812,80,89.9623287671233,
2018,서울특별시 양천구 목동,4~7층,86~150m2,1,1580000000,1264000000,1587700000.0,2018,201812,80,100.48734177215191,
2018,서울특별시 노원구 월계동,4~7층,21~60m2,1,243000000,194400000,245470000.0,2018,201812,80,101.01646090534979,
2018,서울특별시 종로구 평창동,4~7층,151m2 이상,1,1800000000,1440000000,1453900000.0,2018,201812,80,80.77222222222223,
2018,서울특별시 강서구 방화동,13~20층,21~60m2,1,340000000,340000000,373999900.0,2018,201812,100,109.9999705882353,
2018,서울특별시 구로구 고척동,13~20층,86~150m2,1,360000000,360000000,361390000.0,2018,201811,100,100.3861111111111,
2018,서울특별시 송파구 거여동,4~7층,86~150m2,1,664000000,664000000,729000000.0,2018,201811,100,109.78915662650604,
2018,서울특별시 동작구 신대방동,지하~3층,6~20m2,1,133000000,106400000,130270000.0,2018,201811,80,97.94736842105263,
2018,서울특별시 용산구 한강로3가,8~12층,151m2 이상,1,1810000000,1810000000,1833000000.0,2018,201811,100,101.27071823204419,
2018,서울특별시 강동구 성내동,8~12층,61~85m2,1,542000000,542000000,631999999.0,2018,201811,100,116.60516586715868,
2018,서울특별시 관악구 봉천동,8~12층,86~150m2,1,554000000,554000000,605890000.0,2018,201811,100,109.3664259927798,
2018,서울특별시 마포구 상암동,4~7층,61~85m2,1,639000000,639000000,766880000.0,2018,201810,100,120.01251956181534,
2018,서울특별시 서초구 방배동,13~20층,86~150m2,1,1400000000,1120000000,1415579000.0,2018,201810,80,101.11278571428572,
2018,서울특별시 노원구 공릉동,지하~3층,86~150m2,1,500000000,500000000,541000000.0,2018,201810,100,108.2,
2018,서울특별시 성북구 길음동,8~12층,61~85m2,1,299000000,299000000,306530000.0,2018,201810,100,102.51839464882944,
2018,서울특별시 관악구 신림동,4~7층,86~150m2,1,654000000,654000000,755100000.0,2018,201810,100,115.45871559633028,
2018,서울특별시 강남구 역삼동,지하~3층,61~85m2,1,722000000,577600000,705110000.0,2018,201810,80,97.6606648199446,
2018,서울특별시 구로구 고척동,4~7층,61~85m2,1,283000000,283000000,295000000.0,2018,201810,100,104.24028268551237,
2018,서울특별시 마포구 상암동,13~20층,61~85m2,0,776000000,776000000,853650000.0,2018,201810,100,110.00644329896907,
2018,서울특별시 노원구 공릉동,8~12층,61~85m2,1,510000000,510000000,531998000.0,2018,201810,100,104.31333333333332,
2018,서울특별시 성북구 정릉동,지하~3층,61~85m2,1,260000000,260000000,270000000.0,2018,201810,100,103.84615384615385,
2018,서울특별시 강동구 천호동,13~20층,21~60m2,1,410000000,328000000,423000000.0,2018,201810,80,103.17073170731707,
2018,서울특별시 도봉구 창동,4~7층,21~60m2,1,192000000,153600000,159600000.0,2018,201810,80,83.125,
2018,서울특별시 동작구 사당동,8~12층,86~150m2,1,424000000,339200000,418110000.0,2018,201810,80,98.61084905660378,
2018,서울특별시 강남구 역삼동,지하~3층,61~85m2,1,864000000,864000000,869000000.0,2018,201810,100,100.5787037037037,
2018,서울특별시 강서구 화곡동,지하~3층,86~150m2,1,690000000,690000000,719990000.0,2018,201810,100,104.3463768115942,
2018,서울특별시 강서구 내발산동,8~12층,61~85m2,1,660000000,528000000,588222200.0,2018,201810,80,89.12457575757576,
2018,서울특별시 용산구 이촌동,8~12층,86~150m2,1,2030000000,2030000000,2208990000.0,2018,201810,100,108.81724137931035,
2018,서울특별시 노원구 상계동,4~7층,21~60m2,1,330000000,330000000,342999000.0,2018,201810,100,103.93909090909091,
2018,서울특별시 마포구 상암동,지하~3층,61~85m2,1,600000000,600000000,740000100.0,2018,201809,100,123.33335000000001,
2018,서울특별시 강남구 도곡동,13~20층,151m2 이상,1,1580000000,1580000000,1955510000.0,2018,201809,100,123.76645569620253,
2018,서울특별시 강북구 수유동,4~7층,21~60m2,1,141000000,90240000,111000000.0,2018,201809,64,78.72340425531915,
2018,서울특별시 양천구 목동,지하~3층,86~150m2,1,1245000000,996000000,1383030000.0,2018,201809,80,111.0867469879518,
2018,서울특별시 서대문구 북가좌동,4~7층,61~85m2,1,540000000,540000000,611999999.0,2018,201809,100,113.33333314814816,
2018,서울특별시 성북구 돈암동,13~20층,61~85m2,0,500000000,500000000,556820000.0,2018,201809,100,111.36399999999999,
2018,서울특별시 마포구 합정동,13~20층,151m2 이상,1,1184000000,1184000000,1184100000.0,2018,201809,100,100.00844594594595,
2018,서울특별시 구로구 고척동,13~20층,86~150m2,1,399000000,399000000,399389000.0,2018,201808,100,100.09749373433583,
2018,서울특별시 양천구 신정동,4~7층,86~150m2,1,603000000,603000000,630000000.0,2018,201808,100,104.4776119402985,
2018,서울특별시 은평구 녹번동,지하~3층,61~85m2,1,410000000,410000000,437816000.0,2018,201808,100,106.78439024390245,
2018,서울특별시 관악구 봉천동,13~20층,21~60m2,1,416000000,416000000,503000000.0,2018,201808,100,120.91346153846155,
2018,서울특별시 은평구 갈현동,지하~3층,86~150m2,1,354000000,354000000,485000000.0,2018,201808,100,137.00564971751413,
2018,서울특별시 도봉구 방학동,4~7층,61~85m2,1,350000000,280000000,318610000.0,2018,201808,80,91.03142857142858,
2018,서울특별시 서대문구 북가좌동,21층 이상,86~150m2,1,904000000,904000000,948998000.0,2018,201807,100,104.97765486725663,
2018,서울특별시 영등포구 여의도동,8~12층,61~85m2,1,580000000,580000000,618770000.0,2018,201807,100,106.68448275862067,
2018,서울특별시 동작구 상도동,지하~3층,86~150m2,1,938000000,938000000,1054183200.0,2018,201806,100,112.38626865671641,
2018,서울특별시 금천구 독산동,4~7층,21~60m2,1,254000000,254000000,254110000.0,2018,201806,100,100.04330708661418,
2018,서울특별시 성북구 삼선동2가,4~7층,61~85m2,1,507000000,507000000,535000000.0,2018,201806,100,105.52268244575937,
2018,서울특별시 중랑구 면목동,13~20층,86~150m2,1,481000000,481000000,489000000.0,2018,201805,100,101.66320166320166,
2018,서울특별시 성북구 종암동,8~12층,21~60m2,1,500000000,500000000,545234600.0,2018,201805,100,109.04692,
