,case_year,gu,dong,dong0,bunji,floor_cat,build_area_grade,land,price,lowest,hammer,year,date_ym,low_per,ham_per,comment_val,result,dong1,"('brand_name', 0)","('addr_lat', 0)","('addr_lng', 0)"
616,2019,노원구,상계동,서울특별시 노원구 상계동,670,8~12층,소형,1,293000000,293000000,315000000.0,2020,202002,100,107.5085324232082,0,1,서울특별시 노원구 상계동 670,래미안라센트아파트,37.599480756187695,127.03883000318879
617,2019,강남구,역삼동,서울특별시 강남구 역삼동,828-28,지하~3층,소형,1,360000000,288000000,325111110.0,2020,202002,80,90.0,0,1,서울특별시 강남구 역삼동 828-28,래미안라센트아파트,37.599480756187695,127.03883000318879
618,2019,종로구,평창동,서울특별시 종로구 평창동,66-1,지하~3층,초대형,1,1670000000,855040000,915115290.0,2020,202002,51,54.79732275449103,0,1,서울특별시 종로구 평창동 66-1,래미안라센트아파트,37.599480756187695,127.03883000318879
619,2019,동작구,대방동,서울특별시 동작구 대방동,500,13~20층,중형,1,867000000,867000000,868000000.0,2020,202002,100,100.0,0,1,서울특별시 동작구 대방동 500,래미안라센트아파트,37.599480756187695,127.03883000318879
620,2019,관악구,봉천동,서울특별시 관악구 봉천동,1713,지하~3층,대형,1,825000000,660000000,815159000.0,2020,202002,80,99.0,0,1,서울특별시 관악구 봉천동 1713,래미안라센트아파트,37.599480756187695,127.03883000318879
621,2019,강남구,도곡동,서울특별시 강남구 도곡동,467-17,21층 이상,대형,1,1530000000,979200000,1170380000.0,2020,202001,64,76.0,1,1,서울특별시 강남구 도곡동 467-17,래미안라센트아파트,37.599480756187695,127.03883000318879
622,2019,관악구,봉천동,서울특별시 관악구 봉천동,1706,4~7층,중형,1,697000000,557600000,685670000.0,2020,202001,80,98.37446197991392,0,1,서울특별시 관악구 봉천동 1706,래미안라센트아파트,37.599480756187695,127.03883000318879
623,2019,마포구,도화동,서울특별시 마포구 도화동,550,4~7층,대형,1,1270000000,1016000000,1301000000.0,2020,202001,80,102.44094488188978,1,1,서울특별시 마포구 도화동 550,래미안라센트아파트,37.599480756187695,127.03883000318879
624,2019,마포구,서교동,서울특별시 마포구 서교동,490,21층 이상,초대형,1,1730000000,1384000000,1501000000.0,2020,202001,80,87.0,1,1,서울특별시 마포구 서교동 490,래미안라센트아파트,37.599480756187695,127.03883000318879
625,2019,은평구,신사동,서울특별시 은평구 신사동,155-1,지하~3층,중형,1,252000000,201600000,259999999.0,2020,202001,80,103.0,0,1,서울특별시 은평구 신사동 155-1,래미안라센트아파트,37.599480756187695,127.03883000318879
626,2019,동대문구,장안동,서울특별시 동대문구 장안동,336,13~20층,대형,1,840000000,672000000,842200000.0,2020,202001,80,100.26190476190477,1,1,서울특별시 동대문구 장안동 336,래미안라센트아파트,37.599480756187695,127.03883000318879
627,2019,도봉구,도봉동,서울특별시 도봉구 도봉동,601-14,지하~3층,소형,1,224000000,143360000,173633000.0,2020,202001,64,78.0,0,1,서울특별시 도봉구 도봉동 601-14,래미안라센트아파트,37.599480756187695,127.03883000318879
628,2019,중랑구,신내동,서울특별시 중랑구 신내동,479,4~7층,중형,1,448000000,358400000,439900000.0,2020,202001,80,98.0,1,1,서울특별시 중랑구 신내동 479,래미안라센트아파트,37.599480756187695,127.03883000318879
629,2019,동대문구,장안동,서울특별시 동대문구 장안동,466-5,4~7층,소형,1,123000000,98400000,106599999.0,2020,202001,80,86.66666585365853,0,1,서울특별시 동대문구 장안동 466-5,래미안라센트아파트,37.599480756187695,127.03883000318879
630,2019,서대문구,북아현동,서울특별시 서대문구 북아현동,189-22,4~7층,소형,1,345000000,276000000,301000000.0,2020,202001,80,87.0,1,1,서울특별시 서대문구 북아현동 189-22,래미안라센트아파트,37.599480756187695,127.03883000318879
631,2019,마포구,성산동,서울특별시 마포구 성산동,601,지하~3층,중형,1,742000000,742000000,743779900.0,2020,202001,100,100.0,1,1,서울특별시 마포구 성산동 601,래미안라센트아파트,37.599480756187695,127.03883000318879
632,2019,은평구,구산동,서울특별시 은평구 구산동,159-10,4~7층,소형,1,390000000,390000000,397970000.0,2020,202001,100,102.0,0,1,서울특별시 은평구 구산동 159-10,래미안라센트아파트,37.599480756187695,127.03883000318879
633,2019,양천구,신월동,서울특별시 양천구 신월동,217-8,4~7층,소형,1,249000000,249000000,249000000.0,2020,202001,100,100.0,0,1,서울특별시 양천구 신월동 217-8,래미안라센트아파트,37.599480756187695,127.03883000318879
634,2018,도봉구,쌍문동,서울특별시 도봉구 쌍문동,73,8~12층,소형,1,244000000,195200000,212300000.0,2020,202001,80,87.00819672131145,0,1,서울특별시 도봉구 쌍문동 73,래미안라센트아파트,37.599480756187695,127.03883000318879
635,2018,노원구,월계동,서울특별시 노원구 월계동,781,13~20층,소형,1,245000000,196000000,213129999.0,2020,202001,80,86.99183632653063,1,1,서울특별시 노원구 월계동 781,래미안라센트아파트,37.599480756187695,127.03883000318879
636,2019,노원구,상계동,서울특별시 노원구 상계동,1313,8~12층,중형,0,480000000,480000000,480100303.0,2020,202001,100,100.0,0,1,서울특별시 노원구 상계동 1313,래미안라센트아파트,37.599480756187695,127.03883000318879
637,2019,성북구,정릉동,서울특별시 성북구 정릉동,1016,8~12층,중형,1,348000000,348000000,381100000.0,2020,202001,100,110.0,0,1,서울특별시 성북구 정릉동 1016,래미안라센트아파트,37.599480756187695,127.03883000318879
638,2019,성북구,돈암동,서울특별시 성북구 돈암동,609-1,13~20층,초대형,1,819000000,655200000,750500000.0,2020,202001,80,91.63614163614164,1,1,서울특별시 성북구 돈암동 609-1,래미안라센트아파트,37.599480756187695,127.03883000318879
639,2019,성북구,하월곡동,서울특별시 성북구 하월곡동,224,13~20층,중형,1,516000000,412800000,475100000.0,2020,202001,80,92.07364341085272,0,1,서울특별시 성북구 하월곡동 224,래미안라센트아파트,37.599480756187695,127.03883000318879
640,2019,동대문구,답십리동,서울특별시 동대문구 답십리동,80,8~12층,대형,1,703000000,703000000,704400000.0,2020,202001,100,100.0,0,1,서울특별시 동대문구 답십리동 80,래미안라센트아파트,37.599480756187695,127.03883000318879
641,2019,관악구,신림동,서울특별시 관악구 신림동,1421-1,8~12층,소형,1,134000000,85760000,105763700.0,2020,202001,64,79.0,0,1,서울특별시 관악구 신림동 1421-1,래미안라센트아파트,37.599480756187695,127.03883000318879
642,2019,관악구,봉천동,서울특별시 관악구 봉천동,1706,지하~3층,대형,1,699000000,559200000,632000900.0,2020,202001,80,90.0,1,1,서울특별시 관악구 봉천동 1706,래미안라센트아파트,37.599480756187695,127.03883000318879
643,2019,서초구,반포동,서울특별시 서초구 반포동,1016,지하~3층,소형,1,630000000,630000000,720000000.0,2020,202001,100,114.0,1,1,서울특별시 서초구 반포동 1016,래미안라센트아파트,37.599480756187695,127.03883000318879
644,2019,강서구,화곡동,서울특별시 강서구 화곡동,1091,지하~3층,대형,1,787000000,629600000,783770000.0,2020,202001,80,99.58958068614992,0,1,서울특별시 강서구 화곡동 1091,래미안라센트아파트,37.599480756187695,127.03883000318879
645,2019,금천구,독산동,서울특별시 금천구 독산동,987-11,지하~3층,중형,1,338000000,338000000,340350000.0,2020,202001,100,101.0,0,1,서울특별시 금천구 독산동 987-11,래미안라센트아파트,37.599480756187695,127.03883000318879
646,2019,양천구,목동,서울특별시 양천구 목동,549,4~7층,대형,1,708000000,708000000,708000000.0,2020,202001,100,100.0,0,1,서울특별시 양천구 목동 549,래미안라센트아파트,37.599480756187695,127.03883000318879
647,2019,강서구,화곡동,서울특별시 강서구 화곡동,354-23,4~7층,소형,1,201880000,161504000,190000000.0,2020,202001,80,94.11531602932436,0,1,서울특별시 강서구 화곡동 354-23,래미안라센트아파트,37.599480756187695,127.03883000318879
648,2019,동작구,상도동,서울특별시 동작구 상도동,521,지하~3층,소형,1,755000000,755000000,826770000.0,2020,202001,100,110.0,0,1,서울특별시 동작구 상도동 521,래미안라센트아파트,37.599480756187695,127.03883000318879
649,2019,양천구,신정동,서울특별시 양천구 신정동,911-11,지하~3층,대형,1,402000000,321600000,365499900.0,2020,202001,80,90.92037313432837,0,1,서울특별시 양천구 신정동 911-11,래미안라센트아파트,37.599480756187695,127.03883000318879
650,2018,용산구,한강로1가,서울특별시 용산구 한강로1가,50-1,21층 이상,초대형,1,1590000000,1590000000,1701112000.0,2020,202001,100,107.0,1,1,서울특별시 용산구 한강로1가 50-1,래미안라센트아파트,37.599480756187695,127.03883000318879
651,2018,서대문구,홍은동,서울특별시 서대문구 홍은동,186-25,8~12층,초대형,1,566000000,362240000,430430000.0,2020,202001,64,76.04770318021201,0,1,서울특별시 서대문구 홍은동 186-25,래미안라센트아파트,37.599480756187695,127.03883000318879
652,2019,구로구,구로동,서울특별시 구로구 구로동,1281,13~20층,중형,1,509000000,407200000,490110000.0,2020,202001,80,96.28880157170923,0,1,서울특별시 구로구 구로동 1281,래미안라센트아파트,37.599480756187695,127.03883000318879
653,2019,서초구,서초동,서울특별시 서초구 서초동,1683,8~12층,소형,1,713000000,713000000,968880000.0,2020,202001,100,136.0,0,1,서울특별시 서초구 서초동 1683,래미안라센트아파트,37.599480756187695,127.03883000318879
654,2019,마포구,마포동,서울특별시 마포구 마포동,449,4~7층,소형,1,133000000,106400000,127300000.0,2020,202001,80,95.71428571428572,0,1,서울특별시 마포구 마포동 449,래미안라센트아파트,37.599480756187695,127.03883000318879
655,2019,마포구,대흥동,서울특별시 마포구 대흥동,660,13~20층,중형,1,1030000000,1030000000,1083000000.0,2020,202001,100,105.0,0,1,서울특별시 마포구 대흥동 660,래미안라센트아파트,37.599480756187695,127.03883000318879
656,2019,강서구,내발산동,서울특별시 강서구 내발산동,672-15,4~7층,중형,1,543000000,434400000,521288000.0,2020,202001,80,96.00147329650093,1,1,서울특별시 강서구 내발산동 672-15,래미안라센트아파트,37.599480756187695,127.03883000318879
657,2019,영등포구,신길동,서울특별시 영등포구 신길동,897-2,4~7층,소형,1,150000000,150000000,160000000.0,2020,202001,100,107.0,1,1,서울특별시 영등포구 신길동 897-2,래미안라센트아파트,37.599480756187695,127.03883000318879
658,2019,은평구,신사동,서울특별시 은평구 신사동,359,지하~3층,중형,1,370000000,370000000,411210000.0,2020,202001,100,111.0,0,1,서울특별시 은평구 신사동 359,래미안라센트아파트,37.599480756187695,127.03883000318879
659,2018,동대문구,장안동,서울특별시 동대문구 장안동,372-16,8~12층,소형,1,291000000,232800000,260500000.0,2020,202001,80,90.0,1,1,서울특별시 동대문구 장안동 372-16,래미안라센트아파트,37.599480756187695,127.03883000318879
660,2019,강동구,암사동,서울특별시 강동구 암사동,508,지하~3층,초대형,1,998000000,798400000,889990000.0,2020,202001,80,89.17735470941885,1,1,서울특별시 강동구 암사동 508,래미안라센트아파트,37.599480756187695,127.03883000318879
661,2019,강동구,길동,서울특별시 강동구 길동,384-1,13~20층,중형,1,342000000,342000000,420000000.0,2020,202001,100,123.0,0,1,서울특별시 강동구 길동 384-1,래미안라센트아파트,37.599480756187695,127.03883000318879
662,2019,송파구,마천동,서울특별시 송파구 마천동,9,4~7층,중형,1,498000000,498000000,535600000.0,2020,202001,100,108.0,0,1,서울특별시 송파구 마천동 9,래미안라센트아파트,37.599480756187695,127.03883000318879
663,2019,노원구,상계동,서울특별시 노원구 상계동,647,8~12층,소형,1,298000000,298000000,299000000.0,2020,202001,100,100.0,0,1,서울특별시 노원구 상계동 647,래미안라센트아파트,37.599480756187695,127.03883000318879
664,2019,서초구,서초동,서울특별시 서초구 서초동,1506-47,지하~3층,초대형,1,1240000000,992000000,1156900000.0,2019,201912,80,93.0,1,1,서울특별시 서초구 서초동 1506-47,래미안라센트아파트,37.599480756187695,127.03883000318879
665,2019,성동구,마장동,서울특별시 성동구 마장동,822,13~20층,중형,1,720000000,720000000,731800000.0,2019,201912,100,102.0,0,1,서울특별시 성동구 마장동 822,래미안라센트아파트,37.599480756187695,127.03883000318879
666,2019,송파구,잠실동,서울특별시 송파구 잠실동,19,13~20층,중형,1,1700000000,1700000000,1817999999.0,2019,201912,100,107.0,0,1,서울특별시 송파구 잠실동 19,래미안라센트아파트,37.599480756187695,127.03883000318879
667,2019,강남구,개포동,서울특별시 강남구 개포동,649,지하~3층,초대형,1,2340000000,2340000000,2375000000.0,2019,201912,100,101.0,0,1,서울특별시 강남구 개포동 649,래미안라센트아파트,37.599480756187695,127.03883000318879
668,2019,서초구,서초동,서울특별시 서초구 서초동,1685,4~7층,초대형,1,2540000000,2540000000,2616260000.0,2019,201912,100,103.0,0,1,서울특별시 서초구 서초동 1685,래미안라센트아파트,37.599480756187695,127.03883000318879
669,2019,양천구,목동,서울특별시 양천구 목동,907-14,8~12층,초대형,1,1070000000,1070000000,1073500000.0,2019,201912,100,100.0,0,1,서울특별시 양천구 목동 907-14,래미안라센트아파트,37.599480756187695,127.03883000318879
670,2018,강남구,역삼동,서울특별시 강남구 역삼동,729-37,지하~3층,중형,1,760000000,760000000,806999990.0,2019,201912,100,106.0,0,1,서울특별시 강남구 역삼동 729-37,래미안라센트아파트,37.599480756187695,127.03883000318879
671,2019,은평구,역촌동,서울특별시 은평구 역촌동,10-28,4~7층,소형,1,167000000,133600000,133700000.0,2019,201912,80,80.0,0,1,서울특별시 은평구 역촌동 10-28,래미안라센트아파트,37.599480756187695,127.03883000318879
